timestamp,time,underlying_price,strike,type,bid_px,ask_px,trade_px,OI,delta,volatility,gamma,theta,vega,days_to_expiry,intrinsic_value,time_value,days_to_expiry
1567655160100000000,09:16:00.100000000,2718460.1366,2650000.0000,put,470.0000,480.0000,470.0000,815560.0000,-0.0400,0.5194,0.0002,-52.1000,52.1819,0.2597,0.0000,470.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2660000.0000,call,61400.0000,63170.0000,58700.0000,11060.0000,0.8600,0.7460,0.0004,-229.6000,157.1888,0.2597,58460.1366,239.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2660000.0000,put,725.0000,740.0000,730.0000,403680.0000,-0.0500,0.4949,0.0003,-69.7000,73.3506,0.2597,0.0000,730.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2670000.0000,call,52665.0000,53290.0000,52845.0000,30380.0000,0.8300,0.6961,0.0005,-243.5000,178.9314,0.2597,48460.1366,4384.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2670000.0000,put,1180.0000,1185.0000,1195.0000,453180.0000,-0.0800,0.4743,0.0004,-94.5000,103.8588,0.2597,0.0000,1195.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2680000.0000,call,42935.0000,43590.0000,43010.0000,71300.0000,0.8100,0.6150,0.0006,-236.3000,196.5406,0.2597,38460.1366,4549.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2680000.0000,put,1915.0000,1925.0000,1930.0000,428220.0000,-0.1200,0.4547,0.0006,-125.1000,143.4670,0.2597,0.0000,1930.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2690000.0000,call,34775.0000,35155.0000,34940.0000,65040.0000,0.7500,0.5904,0.0007,-264.5000,229.7629,0.2597,28460.1366,6479.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2690000.0000,put,3210.0000,3225.0000,3200.0000,292240.0000,-0.1900,0.4417,0.0008,-162.9000,192.4613,0.2597,0.0000,3200.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2700000.0000,call,26975.0000,27060.0000,27145.0000,338180.0000,0.6800,0.5567,0.0009,-280.8000,259.1443,0.2597,18460.1366,8684.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2700000.0000,put,5300.0000,5315.0000,5300.0000,521440.0000,-0.2800,0.4319,0.0011,-199.7000,241.5190,0.2597,0.0000,5300.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2710000.0000,call,19970.0000,20095.0000,20095.0000,220780.0000,0.5900,0.5320,0.0010,-291.2000,281.7594,0.2597,8460.1366,11634.8634,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2710000.0000,put,8210.0000,8255.0000,8210.0000,208260.0000,-0.3900,0.4168,0.0013,-220.9000,277.4005,0.2597,0.0000,8210.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2720000.0000,call,14070.0000,14150.0000,14110.0000,435040.0000,0.4800,0.5118,0.0011,-287.1000,289.1515,0.2597,0.0000,14110.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2720000.0000,put,12390.0000,12430.0000,12445.0000,128700.0000,-0.5200,0.4038,0.0014,-222.4000,289.0250,0.2597,1539.8634,10905.1366,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2730000.0000,call,9505.0000,9545.0000,9545.0000,515520.0000,0.3700,0.5011,0.0010,-268.0000,275.9778,0.2597,0.0000,9545.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2730000.0000,put,17590.0000,17825.0000,17830.0000,78600.0000,-0.6600,0.3819,0.0013,-192.9000,266.3489,0.2597,11539.8634,6290.1366,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2740000.0000,call,5975.0000,6000.0000,5995.0000,371200.0000,0.2700,0.4890,0.0009,-229.4000,242.3283,0.2597,0.0000,5995.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2740000.0000,put,24030.0000,24520.0000,24340.0000,20380.0000,-0.8000,0.3502,0.0011,-134.0000,204.0246,0.2597,21539.8634,2800.1366,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2750000.0000,call,3495.0000,3510.0000,3505.0000,1018500.0000,0.1800,0.4785,0.0008,-179.6000,193.9951,0.2597,0.0000,3505.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2750000.0000,put,31445.0000,31960.0000,32000.0000,49640.0000,-0.9700,0.2445,0.0005,-24.7000,61.6321,0.2597,31539.8634,460.1366,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2760000.0000,call,1845.0000,1855.0000,1855.0000,629120.0000,0.1100,0.4663,0.0006,-125.5000,139.1917,0.2597,0.0000,1855.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2770000.0000,call,810.0000,820.0000,805.0000,482700.0000,0.0500,0.4472,0.0004,-73.5000,85.0448,0.2597,0.0000,805.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2780000.0000,call,370.0000,380.0000,375.0000,446820.0000,0.0300,0.4445,0.0002,-42.6000,49.5466,0.2597,0.0000,375.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2790000.0000,call,195.0000,200.0000,195.0000,244540.0000,0.0100,0.4558,0.0001,-26.6000,30.1289,0.2597,0.0000,195.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2800000.0000,call,120.0000,125.0000,115.0000,788000.0000,0.0100,0.4775,0.0001,-18.5000,20.0507,0.2597,0.0000,115.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2810000.0000,call,80.0000,95.0000,95.0000,115660.0000,0.0000,0.5063,0.0001,-14.4000,14.6607,0.2597,0.0000,95.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2810000.0000,put,87100.0000,90645.0000,92440.0000,2560.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2598,91539.8634,900.1366,0.2598
1567655160100000000,09:16:00.100000000,2718460.1366,2820000.0000,call,60.0000,75.0000,65.0000,158340.0000,0.0000,0.5379,0.0000,-11.8000,11.3337,0.2597,0.0000,65.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2830000.0000,call,35.0000,55.0000,30.0000,200520.0000,0.0000,0.5594,0.0000,-8.6000,7.8834,0.2597,0.0000,30.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2840000.0000,call,30.0000,50.0000,55.0000,70460.0000,0.0000,0.5960,0.0000,-7.8000,6.7729,0.2597,0.0000,55.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2850000.0000,call,30.0000,40.0000,30.0000,316560.0000,0.0000,0.6309,0.0000,-7.1000,5.7953,0.2597,0.0000,30.0000,0.2597
1567655160100000000,09:16:00.100000000,2718460.1366,2860000.0000,call,20.0000,50.0000,20.0000,53920.0000,0.0000,0.6729,0.0000,-7.2000,5.4994,0.2599,0.0000,20.0000,0.2599
1567655160100000000,09:16:00.100000000,2718460.1366,2900000.0000,call,15.0000,45.0000,15.0000,163880.0000,0.0000,0.8258,0.0000,-6.5000,4.0536,0.2598,0.0000,15.0000,0.2598
1567655220100000000,09:17:00.100000000,2720314.2473,2520000.0000,put,5.0000,70.0000,90.0000,120.0000,-0.0100,0.9908,0.0000,-8.0000,4.1685,0.2592,0.0000,90.0000,0.2592
1567655220100000000,09:17:00.100000000,2720314.2473,2540000.0000,put,30.0000,45.0000,45.0000,112720.0000,-0.0100,0.8971,0.0000,-7.9000,4.5342,0.2592,0.0000,45.0000,0.2592
1567655220100000000,09:17:00.100000000,2720314.2473,2550000.0000,put,20.0000,40.0000,40.0000,113740.0000,-0.0100,0.8331,0.0000,-6.5000,3.9967,0.2590,0.0000,40.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2560000.0000,put,55.0000,60.0000,60.0000,40380.0000,-0.0100,0.8372,0.0000,-11.1000,6.8431,0.2591,0.0000,60.0000,0.2591
1567655220100000000,09:17:00.100000000,2720314.2473,2580000.0000,put,50.0000,60.0000,55.0000,43000.0000,-0.0100,0.7367,0.0000,-10.5000,7.3424,0.2591,0.0000,55.0000,0.2591
1567655220100000000,09:17:00.100000000,2720314.2473,2590000.0000,put,65.0000,70.0000,60.0000,38780.0000,-0.0100,0.7030,0.0000,-12.3000,9.0287,0.2590,0.0000,60.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2600000.0000,put,65.0000,70.0000,70.0000,310300.0000,-0.0100,0.6534,0.0000,-12.1000,9.5911,0.2590,0.0000,70.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2610000.0000,put,60.0000,70.0000,70.0000,85640.0000,-0.0100,0.6012,0.0000,-11.6000,9.9557,0.2590,0.0000,70.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2620000.0000,put,120.0000,130.0000,130.0000,203600.0000,-0.0100,0.5952,0.0001,-19.6000,17.0111,0.2590,0.0000,130.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2630000.0000,put,195.0000,200.0000,195.0000,206740.0000,-0.0200,0.5755,0.0001,-27.8000,25.0004,0.2590,0.0000,195.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2640000.0000,put,310.0000,315.0000,310.0000,332040.0000,-0.0300,0.5556,0.0001,-39.0000,36.4503,0.2590,0.0000,310.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2650000.0000,call,73310.0000,73315.0000,73330.0000,24300.0000,0.8900,0.7904,0.0003,-204.3000,131.3313,0.2590,70314.2473,3015.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2650000.0000,put,460.0000,465.0000,460.0000,815560.0000,-0.0400,0.5291,0.0002,-51.5000,50.4965,0.2590,0.0000,460.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2660000.0000,call,63400.0000,64255.0000,63485.0000,11060.0000,0.8700,0.7425,0.0004,-218.8000,149.9876,0.2590,60314.2473,3170.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2660000.0000,put,665.0000,670.0000,665.0000,403680.0000,-0.0500,0.4986,0.0003,-65.7000,68.3980,0.2590,0.0000,665.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2670000.0000,call,54230.0000,54590.0000,54035.0000,30380.0000,0.8400,0.6897,0.0005,-230.7000,170.5028,0.2590,50314.2473,3720.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2670000.0000,put,1005.0000,1010.0000,1010.0000,453180.0000,-0.0700,0.4706,0.0004,-85.2000,94.0418,0.2590,0.0000,1010.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2680000.0000,call,44535.0000,44945.0000,44695.0000,71300.0000,0.8200,0.6140,0.0006,-227.3000,188.7259,0.2590,40314.2473,4380.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2680000.0000,put,1630.0000,1655.0000,1655.0000,428220.0000,-0.1100,0.4501,0.0006,-113.9000,131.5976,0.2590,0.0000,1655.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2690000.0000,call,35890.0000,36190.0000,36215.0000,65040.0000,0.7700,0.5763,0.0007,-247.9000,219.7919,0.2590,30314.2473,5900.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2690000.0000,put,2775.0000,2790.0000,2785.0000,292240.0000,-0.1700,0.4362,0.0008,-150.8000,179.9416,0.2590,0.0000,2785.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2700000.0000,call,27825.0000,27920.0000,27995.0000,338180.0000,0.7000,0.5407,0.0009,-265.3000,251.1483,0.2590,20314.2473,7680.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2700000.0000,put,4570.0000,4595.0000,4570.0000,521440.0000,-0.2500,0.4224,0.0010,-186.5000,230.1137,0.2590,0.0000,4570.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2710000.0000,call,20600.0000,20670.0000,20600.0000,220780.0000,0.6100,0.5143,0.0010,-278.2000,277.4234,0.2590,10314.2473,10285.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2710000.0000,put,7275.0000,7335.0000,7330.0000,208260.0000,-0.3700,0.4087,0.0013,-212.3000,271.1353,0.2590,0.0000,7330.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2720000.0000,call,14505.0000,14585.0000,14520.0000,435040.0000,0.5000,0.4957,0.0011,-278.9000,289.0553,0.2590,314.2473,14205.7527,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2720000.0000,put,11090.0000,11130.0000,11120.0000,128700.0000,-0.5000,0.3917,0.0014,-216.4000,289.0452,0.2590,0.0000,11120.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2730000.0000,call,9620.0000,9660.0000,9665.0000,515520.0000,0.3900,0.4801,0.0011,-260.3000,278.8937,0.2590,0.0000,9665.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2730000.0000,put,16200.0000,16360.0000,16260.0000,78600.0000,-0.6400,0.3739,0.0014,-193.6000,272.1612,0.2590,9685.7527,6574.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2740000.0000,call,5980.0000,6000.0000,5985.0000,371200.0000,0.2800,0.4685,0.0010,-223.8000,246.0182,0.2590,0.0000,5985.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2740000.0000,put,22535.0000,22780.0000,22730.0000,20380.0000,-0.7900,0.3433,0.0012,-138.0000,213.4174,0.2590,19685.7527,3044.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2750000.0000,call,3400.0000,3415.0000,3400.0000,1018500.0000,0.1800,0.4565,0.0008,-173.4000,195.7724,0.2590,0.0000,3400.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2750000.0000,put,30105.0000,30315.0000,30465.0000,49640.0000,-0.9300,0.2771,0.0007,-49.1000,99.4729,0.2590,29685.7527,779.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2760000.0000,call,1695.0000,1705.0000,1700.0000,629120.0000,0.1100,0.4410,0.0006,-117.0000,136.7899,0.2590,0.0000,1700.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2770000.0000,call,705.0000,715.0000,715.0000,482700.0000,0.0500,0.4224,0.0004,-65.9000,80.5003,0.2590,0.0000,715.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2770000.0000,put,46630.0000,48185.0000,50175.0000,11320.0000,-1.0000,0.0001,0.0000,4.5000,0.0000,0.2590,49685.7527,489.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2780000.0000,call,290.0000,295.0000,290.0000,446820.0000,0.0200,0.4161,0.0002,-34.9000,43.3084,0.2590,0.0000,290.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2790000.0000,call,160.0000,165.0000,160.0000,244540.0000,0.0100,0.4339,0.0001,-22.7000,26.9176,0.2590,0.0000,160.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2790000.0000,put,65805.0000,67405.0000,70000.0000,6340.0000,-1.0000,0.0001,0.0000,4.5000,0.0000,0.2590,69685.7527,314.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2800000.0000,call,115.0000,120.0000,120.0000,788000.0000,0.0100,0.4660,0.0001,-17.9000,19.7853,0.2590,0.0000,120.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2810000.0000,call,80.0000,85.0000,80.0000,115660.0000,0.0000,0.4942,0.0001,-13.7000,14.2418,0.2590,0.0000,80.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2810000.0000,put,85520.0000,88985.0000,92440.0000,2560.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2590,89685.7527,2754.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2820000.0000,call,70.0000,75.0000,70.0000,158340.0000,0.0000,0.5339,0.0000,-12.5000,12.0736,0.2590,0.0000,70.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2820000.0000,put,95505.0000,99185.0000,100255.0000,2760.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,0.2590,99685.7527,569.2473,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2830000.0000,call,40.0000,50.0000,30.0000,200520.0000,0.0000,0.5516,0.0000,-8.6000,7.9738,0.2590,0.0000,30.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2840000.0000,call,35.0000,50.0000,40.0000,70460.0000,0.0000,0.5921,0.0000,-8.3000,7.1740,0.2590,0.0000,40.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2850000.0000,call,30.0000,40.0000,30.0000,316560.0000,0.0000,0.6234,0.0000,-7.1000,5.8415,0.2590,0.0000,30.0000,0.2590
1567655220100000000,09:17:00.100000000,2720314.2473,2860000.0000,call,25.0000,35.0000,25.0000,53920.0000,0.0000,0.6558,0.0000,-6.3000,4.9257,0.2592,0.0000,25.0000,0.2592
1567655220100000000,09:17:00.100000000,2720314.2473,2870000.0000,call,25.0000,45.0000,20.0000,45700.0000,0.0000,0.7074,0.0000,-7.2000,5.2604,0.2591,0.0000,20.0000,0.2591
1567655220100000000,09:17:00.100000000,2720314.2473,2880000.0000,call,10.0000,40.0000,10.0000,39720.0000,0.0000,0.7257,0.0000,-5.5000,3.8730,0.2593,0.0000,10.0000,0.2593
1567655220100000000,09:17:00.100000000,2720314.2473,2900000.0000,call,25.0000,40.0000,15.0000,163880.0000,0.0000,0.8253,0.0000,-7.0000,4.3597,0.2591,0.0000,15.0000,0.2591
1567655220100000000,09:17:00.100000000,2720314.2473,2900000.0000,put,174525.0000,179035.0000,179730.0000,3440.0000,-1.0000,0.0001,0.0000,4.7000,0.0000,0.2590,179685.7527,44.2473,0.2590
1567655280100000000,09:18:00.100000000,2721571.8279,2520000.0000,put,5.0000,65.0000,90.0000,120.0000,-0.0100,0.9903,0.0000,-7.6000,3.9259,0.2589,0.0000,90.0000,0.2589
1567655280100000000,09:18:00.100000000,2721571.8279,2530000.0000,put,5.0000,75.0000,5.0000,1200.0000,-0.0100,0.9556,0.0000,-8.4000,4.5228,0.2587,0.0000,5.0000,0.2587
1567655280100000000,09:18:00.100000000,2721571.8279,2540000.0000,put,30.0000,35.0000,35.0000,112880.0000,-0.0100,0.8922,0.0000,-7.0000,4.0381,0.2584,0.0000,35.0000,0.2584
1567655280100000000,09:18:00.100000000,2721571.8279,2550000.0000,put,25.0000,35.0000,40.0000,113740.0000,-0.0100,0.8394,0.0000,-6.5000,3.9671,0.2584,0.0000,40.0000,0.2584
1567655280100000000,09:18:00.100000000,2721571.8279,2560000.0000,put,10.0000,55.0000,55.0000,40380.0000,-0.0100,0.7989,0.0000,-6.9000,4.4277,0.2586,0.0000,55.0000,0.2586
1567655280100000000,09:18:00.100000000,2721571.8279,2580000.0000,put,50.0000,55.0000,60.0000,42620.0000,-0.0100,0.7398,0.0000,-10.1000,7.0472,0.2585,0.0000,60.0000,0.2585
1567655280100000000,09:18:00.100000000,2721571.8279,2590000.0000,put,40.0000,60.0000,55.0000,38760.0000,-0.0100,0.6881,0.0000,-9.6000,7.1804,0.2584,0.0000,55.0000,0.2584
1567655280100000000,09:18:00.100000000,2721571.8279,2600000.0000,put,60.0000,65.0000,60.0000,307460.0000,-0.0100,0.6549,0.0000,-11.4000,8.9951,0.2583,0.0000,60.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2610000.0000,put,65.0000,70.0000,70.0000,81860.0000,-0.0100,0.6104,0.0000,-12.0000,10.1396,0.2583,0.0000,70.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2620000.0000,put,100.0000,110.0000,100.0000,206320.0000,-0.0100,0.5897,0.0000,-17.0000,14.8994,0.2583,0.0000,100.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2630000.0000,put,160.0000,165.0000,160.0000,210140.0000,-0.0200,0.5680,0.0001,-23.8000,21.6954,0.2583,0.0000,160.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2640000.0000,put,250.0000,255.0000,255.0000,361780.0000,-0.0200,0.5457,0.0001,-33.2000,31.4376,0.2583,0.0000,255.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2650000.0000,call,74225.0000,74690.0000,75310.0000,27100.0000,0.8900,0.7928,0.0003,-200.3000,127.9545,0.2583,71571.8279,3738.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2650000.0000,put,410.0000,415.0000,405.0000,871960.0000,-0.0300,0.5271,0.0002,-47.4000,46.5657,0.2583,0.0000,405.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2660000.0000,call,64205.0000,65310.0000,64965.0000,11140.0000,0.8800,0.7315,0.0004,-205.9000,142.6741,0.2583,61571.8279,3393.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2660000.0000,put,620.0000,625.0000,615.0000,394840.0000,-0.0500,0.5007,0.0002,-62.8000,64.9309,0.2583,0.0000,615.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2670000.0000,call,54835.0000,55805.0000,55280.0000,29400.0000,0.8500,0.6809,0.0005,-219.1000,163.3808,0.2583,51571.8279,3708.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2670000.0000,put,975.0000,985.0000,975.0000,471220.0000,-0.0700,0.4772,0.0004,-84.2000,91.4660,0.2583,0.0000,975.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2680000.0000,call,45300.0000,45705.0000,45655.0000,85500.0000,0.8300,0.5996,0.0006,-212.0000,179.4837,0.2583,41571.8279,4083.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2680000.0000,put,1625.0000,1630.0000,1615.0000,498080.0000,-0.1100,0.4596,0.0005,-114.5000,129.1976,0.2583,0.0000,1615.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2690000.0000,call,36580.0000,37005.0000,36650.0000,69880.0000,0.7800,0.5667,0.0007,-236.4000,212.3634,0.2583,31571.8279,5078.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2690000.0000,put,2735.0000,2745.0000,2740.0000,331600.0000,-0.1700,0.4459,0.0008,-151.6000,176.4011,0.2583,0.0000,2740.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2700000.0000,call,28550.0000,28645.0000,28735.0000,361700.0000,0.7100,0.5347,0.0009,-257.4000,245.6096,0.2583,21571.8279,7163.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2700000.0000,put,4480.0000,4495.0000,4485.0000,599520.0000,-0.2500,0.4323,0.0010,-188.0000,225.8692,0.2583,0.0000,4485.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2710000.0000,call,21310.0000,21370.0000,21390.0000,275580.0000,0.6200,0.5123,0.0010,-274.7000,274.2091,0.2583,11571.8279,9818.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2710000.0000,put,7130.0000,7195.0000,7130.0000,263580.0000,-0.3500,0.4205,0.0012,-216.3000,267.6693,0.2583,0.0000,7130.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2720000.0000,call,15100.0000,15145.0000,15135.0000,498420.0000,0.5200,0.4939,0.0011,-278.1000,288.4337,0.2583,1571.8279,13563.1721,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2720000.0000,put,10985.0000,11055.0000,11005.0000,187460.0000,-0.4800,0.4102,0.0013,-226.8000,288.2911,0.2583,0.0000,11005.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2730000.0000,call,10150.0000,10200.0000,10200.0000,603280.0000,0.4000,0.4818,0.0011,-264.1000,281.2135,0.2583,0.0000,10200.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2730000.0000,put,15925.0000,16000.0000,15995.0000,97580.0000,-0.6200,0.3914,0.0014,-207.3000,277.1465,0.2583,8428.1721,7566.8279,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2740000.0000,call,6430.0000,6450.0000,6450.0000,439400.0000,0.2900,0.4724,0.0010,-231.2000,251.3655,0.2583,0.0000,6450.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2740000.0000,put,22290.0000,22445.0000,22360.0000,24100.0000,-0.7500,0.3740,0.0012,-163.8000,230.9302,0.2583,18428.1721,3931.8279,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2750000.0000,call,3800.0000,3810.0000,3800.0000,1117800.0000,0.2000,0.4646,0.0008,-184.9000,204.5068,0.2583,0.0000,3800.0000,0.2583
1567655280100000000,09:18:00.100000000,2721571.8279,2750000.0000,put,29475.0000,29800.0000,29705.0000,55140.0000,-0.8900,0.3243,0.0008,-84.8000,141.4369,0.2583,28428.1721,1276.8279,0.2583
